"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C02_001E","S1901_C02_001M","S1901_C03_001E","S1901_C03_001M","S1901_C04_001E","S1901_C04_001M","S1901_C01_002E","S1901_C01_002M","S1901_C02_002E","S1901_C02_002M","S1901_C03_002E","S1901_C03_002M","S1901_C04_002E","S1901_C04_002M","S1901_C01_003E","S1901_C01_003M","S1901_C02_003E","S1901_C02_003M","S1901_C03_003E","S1901_C03_003M","S1901_C04_003E","S1901_C04_003M","S1901_C01_004E","S1901_C01_004M","S1901_C02_004E","S1901_C02_004M","S1901_C03_004E","S1901_C03_004M","S1901_C04_004E","S1901_C04_004M","S1901_C01_005E","S1901_C01_005M","S1901_C02_005E","S1901_C02_005M","S1901_C03_005E","S1901_C03_005M","S1901_C04_005E","S1901_C04_005M","S1901_C01_006E","S1901_C01_006M","S1901_C02_006E","S1901_C02_006M","S1901_C03_006E","S1901_C03_006M","S1901_C04_006E","S1901_C04_006M","S1901_C01_007E","S1901_C01_007M","S1901_C02_007E","S1901_C02_007M","S1901_C03_007E","S1901_C03_007M","S1901_C04_007E","S1901_C04_007M","S1901_C01_008E","S1901_C01_008M","S1901_C02_008E","S1901_C02_008M","S1901_C03_008E","S1901_C03_008M","S1901_C04_008E","S1901_C04_008M","S1901_C01_009E","S1901_C01_009M","S1901_C02_009E","S1901_C02_009M","S1901_C03_009E","S1901_C03_009M","S1901_C04_009E","S1901_C04_009M","S1901_C01_010E","S1901_C01_010M","S1901_C02_010E","S1901_C02_010M","S1901_C03_010E","S1901_C03_010M","S1901_C04_010E","S1901_C04_010M","S1901_C01_011E","S1901_C01_011M","S1901_C02_011E","S1901_C02_011M","S1901_C03_011E","S1901_C03_011M","S1901_C04_011E","S1901_C04_011M","S1901_C01_012E","S1901_C01_012M","S1901_C02_012E","S1901_C02_012M","S1901_C03_012E","S1901_C03_012M","S1901_C04_012E","S1901_C04_012M","S1901_C01_013E","S1901_C01_013M","S1901_C02_013E","S1901_C02_013M","S1901_C03_013E","S1901_C03_013M","S1901_C04_013E","S1901_C04_013M","S1901_C01_014E","S1901_C01_014M","S1901_C02_014E","S1901_C02_014M","S1901_C03_014E","S1901_C03_014M","S1901_C04_014E","S1901_C04_014M","S1901_C01_015E","S1901_C01_015M","S1901_C02_015E","S1901_C02_015M","S1901_C03_015E","S1901_C03_015M","S1901_C04_015E","S1901_C04_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_016E","S1901_C02_016M","S1901_C03_016E","S1901_C03_016M","S1901_C04_016E","S1901_C04_016M"
"0500000US72113","Ponce Municipio, Puerto Rico","53450","1675","34737","2154","17653","1713","18713","1544","28.5","2.6","22.3","3.4","10.9","3.4","43.9","4.2","14.8","2.2","12.8","2.8","9.2","3.2","19.3","3.6","20.3","2.5","20.6","3.2","18.9","3.9","20.2","4.4","12.4","2.3","15.1","3.0","16.5","3.8","6.2","2.3","10.9","2.2","12.2","2.7","16.8","4.2","6.2","2.6","6.4","1.5","8.5","2.1","14.5","3.6","1.3","1.0","4.1","1.3","4.9","1.8","6.4","3.0","2.2","2.0","1.6","0.8","2.1","1.1","4.2","2.3","0.3","0.5","0.6","0.4","1.0","0.6","1.9","1.2","0.0","1.1","0.5","0.3","0.5","0.5","0.8","0.8","0.4","0.6","17906","1512","21970","1681","30619","3456","11692","1247","28963","2582","33120","3501","N","N","18949","4836","39.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","42.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.7","(X)"
"0500000US06047","Merced County, California","79487","1497","57977","2466","40394","2479","21510","2475","6.4","1.4","6.2","1.4","1.7","1.0","11.9","4.3","5.2","1.1","3.5","1.2","1.9","1.0","10.4","2.8","9.3","1.8","6.2","1.8","4.6","1.8","16.5","4.4","11.1","1.7","9.1","2.0","8.1","2.4","15.1","4.0","12.5","1.8","13.6","2.5","13.1","3.0","12.6","3.7","18.1","2.4","19.5","2.9","22.3","3.7","11.9","3.8","15.0","1.9","16.9","2.6","18.1","3.3","8.4","3.4","14.3","1.7","15.2","2.0","18.3","2.5","10.1","4.0","4.0","1.0","4.6","1.2","5.2","1.2","1.7","1.3","4.3","1.2","5.2","1.5","6.7","2.0","1.6","1.6","57745","3382","63472","3540","72372","4868","31420","3813","76713","5124","85395","6898","99531","9775","47530","5669","45.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","47.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","37.1","(X)"
"0500000US06081","San Mateo County, California","259654","3087","182198","4641","145947","4426","77456","4056","3.2","0.6","1.7","0.5","1.1","0.4","7.4","1.5","2.5","0.5","1.2","0.5","0.8","0.4","5.7","1.3","4.1","0.7","2.9","0.8","1.9","0.6","7.6","1.7","4.4","0.7","3.9","0.9","2.6","0.7","6.5","1.5","5.3","0.7","4.2","0.9","3.3","0.9","8.4","1.5","10.2","1.1","9.4","1.2","8.0","1.2","13.2","2.2","10.9","1.0","10.7","1.0","9.7","1.2","11.5","1.8","16.9","1.1","17.5","1.2","17.5","1.5","15.2","1.9","12.8","1.0","13.7","1.3","14.6","1.5","9.4","1.9","29.6","1.2","34.8","1.5","40.5","1.7","15.0","2.1","124425","4666","144622","6458","163581","7395","76920","5709","176077","5098","198920","6451","221729","7157","112252","6845","33.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.7","(X)"
"0500000US02170","Matanuska-Susitna Borough, Alaska","32198","833","22647","837","18412","866","9551","779","7.2","1.4","4.0","1.3","2.8","1.2","15.9","4.2","4.0","1.2","0.9","0.6","0.5","0.5","11.5","3.6","7.5","1.4","5.0","1.4","3.8","1.5","13.2","3.1","6.9","1.5","5.7","1.6","4.3","1.5","11.0","3.2","9.6","2.0","9.5","2.2","7.8","2.3","9.9","3.3","15.8","2.0","16.0","2.5","14.2","2.5","17.1","3.7","12.9","2.0","15.4","2.6","16.4","3.0","7.4","2.9","20.1","2.2","23.8","3.0","27.1","3.3","8.4","2.6","9.0","1.7","11.5","2.2","13.3","2.7","2.7","2.0","7.0","1.2","8.2","1.8","9.7","2.2","2.7","1.6","72667","5474","87657","6535","100114","3987","33682","4425","91159","5487","106299","6783","N","N","49993","4963","34.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","35.9","(X)"
"0500000US04027","Yuma County, Arizona","74532","2212","57564","2592","42787","2459","16968","1790","8.2","1.7","7.4","2.0","5.3","1.9","13.1","3.7","5.2","1.4","3.9","1.6","4.0","1.7","9.5","4.1","13.9","2.3","11.3","2.6","8.2","2.3","23.0","5.6","13.2","2.3","14.0","2.7","11.9","3.0","10.6","3.3","14.1","2.2","14.0","2.5","15.5","3.1","15.7","4.8","17.9","2.9","20.0","3.5","21.0","3.5","10.5","3.5","12.4","2.2","13.1","2.6","13.9","3.0","8.7","4.5","10.0","1.8","10.3","2.0","12.7","2.8","7.0","4.7","3.2","0.9","4.0","1.1","4.9","1.4","0.6","0.7","1.8","0.7","2.0","0.8","2.4","1.0","1.3","1.3","43403","3448","49190","4429","55525","4132","29631","5591","59035","3874","63089","4736","N","N","41639","5193","38.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","39.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.5","(X)"
"0500000US05119","Pulaski County, Arkansas","157678","2932","97688","3460","63278","3316","59990","3303","8.0","1.3","4.6","1.3","1.2","0.9","13.6","2.6","5.4","1.1","3.6","1.3","1.0","0.6","8.9","1.5","10.1","1.2","9.4","1.8","4.4","1.6","12.7","2.2","11.0","1.6","10.2","2.0","6.8","2.1","12.8","2.3","15.9","1.6","13.6","2.0","12.4","2.4","19.3","2.5","15.1","1.6","13.2","1.9","13.9","2.3","17.7","2.6","10.2","1.1","12.2","1.8","14.6","2.4","6.2","1.7","12.7","1.5","16.8","2.2","22.7","2.9","5.9","1.7","4.8","0.8","6.8","1.3","9.5","2.0","1.6","0.8","6.7","1.0","9.6","1.5","13.6","2.3","1.3","0.7","49613","1770","64997","5466","91805","5416","36081","1840","78950","3872","97323","5207","122935","7294","45906","3254","34.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","35.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.2","(X)"
"0500000US13045","Carroll County, Georgia","41197","1480","29111","1930","N","N","12086","1832","8.0","2.5","3.3","1.7","N","N","21.0","7.1","4.8","1.9","3.5","2.0","N","N","8.5","4.4","10.8","3.0","7.8","2.9","N","N","17.9","6.6","10.2","3.1","8.0","3.1","N","N","14.7","5.9","14.7","3.5","15.3","4.1","N","N","19.8","7.5","16.2","3.0","16.3","3.6","N","N","12.4","5.1","12.5","3.0","15.1","3.6","N","N","2.7","2.4","13.9","3.1","19.2","4.3","N","N","1.2","1.5","4.8","1.9","6.1","2.7","N","N","0.5","0.7","4.1","1.6","5.3","2.2","N","N","1.2","1.4","51545","4567","68393","5379","88711","6871","26461","7395","70130","5342","83923","7112","N","N","33009","5014","35.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.8","(X)"
"0500000US13067","Cobb County, Georgia","283094","3547","191753","5679","143642","5480","91341","4843","4.0","0.8","2.4","0.7","1.2","0.6","8.4","1.9","1.8","0.5","1.2","0.5","0.4","0.3","3.0","1.0","6.0","1.0","3.9","0.9","1.6","0.7","11.5","2.3","6.2","0.9","4.6","0.9","3.2","0.9","10.2","1.9","11.3","1.0","9.5","1.2","7.1","1.1","15.7","2.6","18.2","1.4","16.4","1.7","14.2","1.5","21.0","2.5","13.6","1.1","13.7","1.3","14.0","1.6","12.4","2.2","17.8","1.2","21.2","1.6","24.3","1.9","10.7","2.0","9.6","0.9","11.5","1.2","14.6","1.5","4.2","1.1","11.5","1.0","15.4","1.4","19.2","1.7","3.0","1.1","78894","3138","96448","3286","115094","4933","50989","3059","105969","3136","123504","4608","142086","5905","65564","4065","34.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.0","(X)"
"0500000US13139","Hall County, Georgia","64990","1594","47579","2249","34856","2298","17411","1987","4.4","1.0","2.3","0.8","1.3","0.7","10.4","2.8","2.7","1.1","2.1","1.3","0.5","0.4","6.4","3.0","10.6","2.2","9.0","2.7","5.5","2.9","17.7","4.8","8.3","1.7","6.6","1.8","6.1","2.2","12.6","4.8","14.6","2.6","13.0","2.7","12.2","3.1","18.2","4.9","18.1","2.7","18.1","3.2","18.7","3.7","20.0","5.0","14.7","2.2","15.8","2.4","16.6","2.9","8.5","3.0","13.2","1.9","16.4","2.4","19.6","3.2","4.2","2.0","6.1","1.4","7.6","2.0","9.9","2.6","1.4","1.3","7.2","1.4","9.0","1.8","9.6","1.9","0.6","0.7","61699","3283","73760","5002","83384","5680","36341","2610","85602","5920","97949","7918","N","N","46146","5449","37.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","37.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.3","(X)"
"0500000US18085","Kosciusko County, Indiana","30798","1441","20175","1714","N","N","10623","1412","4.1","1.6","1.9","1.6","N","N","10.6","4.4","3.6","1.4","0.7","0.8","N","N","9.7","4.0","5.8","1.6","4.5","2.2","N","N","12.5","4.0","11.8","2.7","7.7","3.0","N","N","19.1","5.7","16.6","3.7","16.5","4.1","N","N","16.2","5.2","23.1","3.3","22.4","3.9","N","N","21.1","6.2","13.0","2.7","17.7","3.9","N","N","4.1","2.8","15.1","3.1","20.5","4.5","N","N","4.2","3.5","3.4","1.5","4.0","1.7","N","N","0.8","1.2","3.4","1.4","4.0","2.1","N","N","1.7","1.9","55253","3797","70378","6074","85152","7008","32384","5271","72722","5166","85016","7171","N","N","43326","5381","25.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","21.1","(X)"
"0500000US18163","Vanderburgh County, Indiana","75058","2145","43505","2316","30815","2230","31553","2154","8.6","1.9","4.4","1.8","1.3","1.0","15.3","3.5","5.3","1.3","2.1","0.9","1.1","0.8","9.7","2.8","11.8","1.9","9.6","2.4","4.5","1.9","17.5","3.3","10.4","2.0","9.1","2.6","5.9","2.3","11.8","2.3","13.4","2.1","12.2","2.8","10.5","3.1","14.3","3.1","17.7","2.3","17.1","2.8","19.4","3.4","18.2","3.7","14.0","2.2","19.4","3.1","23.7","3.8","5.5","2.0","11.4","2.0","15.4","3.0","19.9","3.5","5.4","2.5","4.4","1.5","6.2","2.0","7.9","2.4","1.7","1.5","2.9","1.0","4.6","1.6","5.7","2.1","0.7","0.6","50325","2201","66991","5180","81104","4848","31265","2765","69712","7000","88017","11279","N","N","42385","4360","33.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","35.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.1","(X)"
"0500000US22033","East Baton Rouge Parish, Louisiana","163274","3664","95154","4201","63238","3435","68120","4130","8.7","1.4","4.5","1.1","1.2","0.6","15.1","2.9","3.7","0.9","2.3","1.0","0.9","0.6","5.9","1.8","11.3","1.7","8.2","1.9","3.4","1.4","15.6","3.0","10.7","1.6","8.9","1.6","6.3","1.6","13.3","2.8","12.9","1.6","11.2","1.6","8.5","2.1","15.9","2.6","15.2","1.8","15.7","2.0","16.6","2.8","14.5","2.9","10.6","1.7","12.6","2.3","13.6","3.0","7.2","1.8","13.6","1.5","17.8","2.2","22.9","2.9","7.1","1.8","6.2","0.9","8.5","1.3","11.9","2.0","2.6","1.1","7.2","1.1","10.3","1.8","14.7","2.5","2.8","1.4","52947","2809","73334","4317","98852","6036","35117","3502","82021","4719","98872","5547","N","N","56839","8435","41.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","42.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","39.7","(X)"
"0500000US24013","Carroll County, Maryland","60371","1279","46205","1818","38246","1726","14166","1451","4.7","1.6","2.7","1.3","2.0","1.5","11.5","5.0","2.3","1.1","1.3","1.2","0.8","0.7","4.9","2.4","4.8","1.3","2.4","1.0","1.1","0.6","12.5","4.2","5.2","1.3","3.2","1.1","2.0","0.8","14.2","4.7","7.6","1.6","6.0","1.6","4.8","1.6","15.0","4.3","13.3","2.0","11.0","2.1","10.1","2.1","18.8","5.4","13.3","2.1","14.8","2.6","15.7","3.0","8.4","3.2","22.9","2.4","26.2","2.9","27.5","3.5","10.5","3.4","13.9","1.9","16.9","2.5","17.8","2.6","3.7","2.4","12.0","1.8","15.4","2.3","18.2","2.8","0.3","0.5","97430","6092","113018","7350","122998","4461","40929","8022","114065","5233","130800","6372","N","N","54608","6956","28.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.5","(X)"
"0500000US24045","Wicomico County, Maryland","38084","1426","24972","1751","N","N","13112","1728","7.7","2.5","2.0","1.5","N","N","18.8","6.3","4.0","2.0","2.0","1.5","N","N","7.9","5.1","11.0","2.7","8.0","3.2","N","N","18.9","5.5","10.8","3.2","12.2","4.3","N","N","9.6","4.2","11.3","2.8","9.7","3.4","N","N","13.6","4.8","19.5","3.4","23.0","4.7","N","N","17.3","5.9","13.7","2.8","16.4","3.8","N","N","7.0","3.0","13.3","3.1","15.4","4.3","N","N","4.2","2.9","5.0","1.4","6.1","2.1","N","N","2.6","1.8","3.6","1.5","5.3","2.2","N","N","0.0","1.3","57249","6447","67398","4731","80730","9123","29653","6643","71123","4421","84155","7190","N","N","40206","4475","42.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","42.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","39.8","(X)"
"0500000US25027","Worcester County, Massachusetts","308831","3525","202026","5199","153478","4541","106805","4500","5.1","0.7","2.8","0.6","1.3","0.5","10.4","1.8","4.0","0.6","1.5","0.4","0.9","0.4","9.2","1.6","8.6","0.8","4.6","0.9","2.6","0.6","16.6","1.9","6.7","0.7","5.2","0.8","3.3","0.6","10.1","1.5","10.8","0.9","9.2","0.9","7.2","1.1","14.6","1.9","16.5","1.2","16.2","1.4","15.8","1.6","16.9","2.0","12.6","1.0","13.5","1.2","13.8","1.4","10.7","1.6","17.0","1.4","21.7","1.8","24.2","2.1","7.1","1.3","9.2","0.8","12.3","1.1","14.7","1.4","3.1","0.7","9.5","0.7","13.1","1.1","16.3","1.3","1.6","0.6","71853","2035","95247","2731","107218","3601","39477","3110","95428","1895","115586","2839","130982","3571","52272","2429","34.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.1","(X)"
"0500000US26065","Ingham County, Michigan","112170","2008","61958","2301","45212","2149","50212","2492","8.0","1.4","3.7","1.4","1.4","0.9","13.5","2.6","5.6","1.1","3.1","0.9","1.0","0.6","9.4","2.1","10.5","1.5","6.6","1.4","3.3","1.1","16.5","2.9","10.6","1.5","8.5","1.8","6.1","1.7","12.7","2.3","13.2","1.5","11.4","1.7","8.8","1.6","17.0","2.7","18.1","1.7","18.3","2.1","19.7","2.9","16.9","2.5","11.7","1.3","14.5","2.0","16.4","2.4","7.5","1.6","12.2","1.1","17.6","1.8","22.4","2.4","4.6","1.2","5.2","0.9","8.6","1.5","11.0","2.0","0.7","0.4","4.9","0.9","7.7","1.5","10.0","2.2","1.2","0.6","52691","2097","72843","3354","90050","6201","33112","3014","73255","3214","93954","5383","N","N","44873","4103","28.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24.7","(X)"
"0500000US34019","Hunterdon County, New Jersey","47733","966","35139","1632","N","N","12594","1332","2.8","1.2","1.8","1.3","N","N","7.4","3.3","1.2","0.6","0.5","0.5","N","N","3.1","1.9","4.2","1.1","2.2","1.0","N","N","9.5","3.6","5.8","1.3","2.8","1.3","N","N","14.0","4.3","7.2","1.9","5.9","2.0","N","N","11.3","3.7","12.2","2.1","9.1","2.4","N","N","20.4","4.8","11.1","2.0","10.7","2.1","N","N","10.7","3.5","18.7","2.8","20.2","3.5","N","N","15.5","4.9","14.8","2.5","19.0","3.4","N","N","4.7","3.6","22.1","2.7","27.8","3.6","N","N","3.4","2.0","111269","5996","140899","14230","150795","10234","55374","11849","143132","8050","166881","10833","N","N","68828","6996","26.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","23.1","(X)"
"0500000US36063","Niagara County, New York","89765","1815","55135","2088","39623","2249","34630","2038","7.4","1.3","4.8","1.6","3.0","1.5","11.7","2.4","6.4","1.5","3.6","1.6","1.4","1.4","11.4","2.9","9.6","1.6","3.8","1.1","2.6","1.0","19.1","3.5","9.3","1.5","8.0","1.8","6.3","1.7","11.9","2.4","12.7","1.6","11.8","1.9","10.2","2.2","14.6","3.3","17.4","2.2","18.5","2.8","18.7","3.2","15.5","3.3","12.9","1.7","16.9","2.4","18.7","2.9","7.2","1.9","14.2","2.1","18.7","3.1","22.0","3.9","6.5","2.4","6.4","1.3","9.1","1.8","11.6","2.4","0.7","0.5","3.8","0.9","5.0","1.4","5.6","1.6","1.4","1.1","55306","3093","74285","4874","85267","5192","31771","3478","74744","4828","90144","6315","N","N","46951","7931","38.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","38.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","38.6","(X)"
"0500000US36079","Putnam County, New York","35425","1053","27274","1504","N","N","8151","1307","1.7","0.9","1.4","1.0","N","N","2.4","2.1","2.7","1.5","1.5","1.6","N","N","6.7","3.7","4.4","1.7","2.8","1.4","N","N","11.2","5.3","4.1","1.5","3.3","1.5","N","N","7.0","4.4","8.2","2.8","6.0","2.7","N","N","15.3","8.2","15.8","3.0","12.8","3.2","N","N","27.1","10.1","12.2","2.6","14.1","3.4","N","N","8.1","4.0","22.1","3.4","25.8","4.3","N","N","8.3","4.2","12.1","2.4","13.5","2.9","N","N","5.7","4.1","16.6","2.6","18.9","3.3","N","N","8.2","5.6","102525","9059","114383","6550","128910","10751","58117","9591","127060","6957","140110","9064","N","N","78725","15175","46.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","48.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","40.4","(X)"
"0500000US37049","Craven County, North Carolina","40412","1567","27544","1705","N","N","12868","1467","8.0","2.2","4.5","2.4","N","N","16.3","4.6","5.9","2.1","3.0","2.0","N","N","12.1","5.0","9.6","3.0","6.2","3.0","N","N","19.0","7.2","13.3","3.2","11.8","3.7","N","N","16.6","6.2","12.5","2.6","12.0","3.2","N","N","13.6","5.5","18.8","2.8","23.1","3.8","N","N","9.5","3.7","14.2","3.2","16.1","4.5","N","N","8.6","4.2","9.9","2.3","12.9","3.4","N","N","2.5","1.9","4.5","1.8","6.3","2.5","N","N","0.9","1.4","3.3","1.5","4.3","2.1","N","N","0.8","1.0","50509","5078","60991","6888","74883","8567","25912","2619","65301","5020","78014","6841","N","N","36094","5283","31.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.0","(X)"
"0500000US37151","Randolph County, North Carolina","54783","1754","38557","2195","28625","2038","16226","1855","6.6","1.8","5.4","2.0","2.9","1.4","9.3","3.3","4.2","1.4","2.4","1.4","0.6","0.5","10.2","3.4","12.8","2.4","8.3","2.2","5.9","2.3","25.8","5.6","11.7","2.1","10.5","2.5","9.4","2.5","15.7","4.3","17.2","2.7","17.1","3.2","15.3","3.3","16.2","4.7","18.5","2.9","20.7","3.9","21.7","4.5","12.8","3.6","11.7","1.9","13.3","2.5","16.5","3.1","6.1","3.1","11.3","2.0","14.5","2.5","17.5","3.2","3.6","2.9","3.6","1.4","5.1","1.9","6.6","2.5","0.0","1.1","2.4","0.9","2.8","1.1","3.7","1.5","0.3","0.4","47653","3583","55268","3943","68596","4000","26969","2631","65544","5242","72098","4726","N","N","37838","5969","31.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.9","(X)"
"0500000US39141","Ross County, Ohio","29779","1145","19678","1437","N","N","10101","1447","11.5","3.6","8.0","3.7","N","N","20.8","6.9","3.1","1.3","2.0","1.3","N","N","6.7","3.3","14.2","3.9","12.0","4.6","N","N","18.8","6.1","10.7","2.9","7.9","3.3","N","N","17.2","5.8","13.6","3.4","17.0","4.5","N","N","8.9","3.5","16.8","3.6","15.6","4.0","N","N","12.9","5.1","12.0","3.1","14.4","3.9","N","N","5.9","3.7","13.1","3.2","16.5","3.9","N","N","7.1","5.4","3.6","1.4","4.5","1.8","N","N","1.8","2.1","1.4","0.9","2.0","1.4","N","N","0.0","1.5","46769","6245","54940","8368","75408","12065","26152","2496","60114","6447","69719","8222","N","N","37709","6043","28.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.9","(X)"
"0500000US40109","Oklahoma County, Oklahoma","302645","2997","186085","4735","128455","4069","116560","4380","6.7","0.7","5.4","1.0","1.4","0.6","10.4","1.3","4.8","0.7","2.9","0.7","1.5","0.4","8.3","1.4","10.5","0.9","7.4","1.1","4.8","1.0","15.8","1.7","10.5","0.8","9.3","1.1","6.6","1.2","12.8","1.5","14.6","1.1","12.9","1.2","11.7","1.4","16.8","1.7","18.7","1.1","18.8","1.4","19.3","1.7","18.1","1.8","12.1","0.9","14.0","1.0","16.6","1.5","8.7","1.3","11.7","0.9","14.6","1.3","18.4","1.6","6.2","1.1","4.6","0.5","6.4","0.7","8.7","1.0","1.2","0.5","5.8","0.6","8.3","0.9","11.2","1.2","1.7","0.4","52214","1419","64223","2240","81511","2487","36913","1889","77977","2512","94230","3919","114516","4901","49540","2119","35.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.3","(X)"
"0500000US48245","Jefferson County, Texas","90839","2297","58949","2540","40286","2652","31890","2592","10.8","1.7","7.0","1.6","1.9","1.1","18.6","3.7","5.6","1.4","3.6","1.3","1.4","0.8","9.6","2.8","11.5","1.9","8.5","2.0","5.8","2.0","17.2","3.7","11.0","1.9","10.0","2.0","7.6","2.1","14.3","3.6","12.9","1.9","11.7","2.2","11.0","2.6","15.7","3.8","15.6","2.2","17.7","3.0","18.4","3.3","10.1","3.0","11.0","1.8","13.5","2.5","16.9","3.2","6.3","2.2","11.3","1.7","14.7","2.2","18.7","2.9","3.9","1.7","5.9","1.4","7.3","1.6","9.9","2.3","3.5","2.3","4.4","1.0","6.2","1.5","8.5","2.0","0.9","0.8","47177","3730","57997","6036","81453","6377","26897","2119","69578","3957","83747","5856","N","N","40596","4827","53.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","55.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","48.8","(X)"
"0500000US48303","Lubbock County, Texas","115686","2429","71198","3094","50525","3227","44488","2914","9.3","1.5","3.6","1.4","0.7","0.5","19.3","3.9","5.4","1.2","2.5","1.0","1.2","0.6","10.4","2.8","11.7","1.8","8.1","1.9","3.8","1.3","18.2","3.4","9.4","1.3","8.4","1.7","6.0","1.8","11.3","2.6","13.8","2.0","13.3","2.3","12.3","2.5","15.5","3.0","15.7","1.8","17.3","2.5","16.8","2.8","12.4","2.5","13.1","1.7","17.0","2.4","19.4","3.1","6.0","1.6","13.6","1.8","18.5","2.7","24.6","3.6","5.0","1.8","4.3","1.0","6.3","1.6","8.6","2.3","1.0","0.6","3.6","0.9","4.9","1.2","6.7","1.7","0.9","0.8","50505","3058","70153","3839","85238","4392","26832","3945","70428","3746","87806","5342","N","N","39252","4601","40.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","43.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","35.7","(X)"
